GEOID,NAME,pct_voted,pct_rental,median_incomeE,pct_voted_ipums,pct_voted_ipums_se
51153,"Prince William County, Virginia",0.7933347466904852,0.26717605633802816,43568,0.4915684976700585,0.0453378962912629
42043,"Dauphin County, Pennsylvania",0.7212890089666785,0.36786618187003173,33232,0.40266474893739335,0.0522132091741568
42055,"Franklin County, Pennsylvania",0.6919492577967742,0.28817962209206127,31630,0.5789440500810131,0.06702072456035416
42089,"Monroe County, Pennsylvania",0.6453944937176644,0.23009562506567655,29056,0.5381586048365012,0.0610601045805185
42125,"Washington County, Pennsylvania",0.7180528366838587,0.24386683618213495,31369,0.45026824181863134,0.06508044202745195
42101,"Philadelphia County, Pennsylvania",0.6522255887279534,0.4697282887964652,26211,0.5504866802846673,0.03333709627155306
42133,"York County, Pennsylvania",0.7038799273897195,0.2511990998776251,32447,0.4558692666639271,0.05002316620995755
42003,"Allegheny County, Pennsylvania",0.751719412731122,0.35714932018074347,33363,0.5871784140268024,0.02975736012862622
42129,"Westmoreland County, Pennsylvania",0.7163098479175269,0.22793089182640217,31061,0.6245903255996502,0.04535048034561758
42021,"Cambria County, Pennsylvania",0.6609909150510443,0.25891943395560574,25590,0.6162050514207639,0.07771317919171325
42029,"Chester County, Pennsylvania",0.8369022307493753,0.2502251544664363,43323,0.6747163287724413,0.042696792034478535
42011,"Berks County, Pennsylvania",0.6627393700203459,0.28476782667149286,30695,0.33815520166377355,0.05010190712203561
29189,"St. Louis County, Missouri",0.7185821409339695,0.31440155277055254,35387,0.5321604519346272,0.03126075402364131
29071,"Franklin County, Missouri",0.6797290453279311,0.2548909459492465,30619,0.520285459483246,0.10211837014794092
51550,"Chesapeake city, Virginia",0.7187212290660566,0.2864971891242089,37511,0.6794788690401649,0.060670985782989365
51810,"Virginia Beach city, Virginia",0.6791237958903701,0.3629023759060411,37350,0.6212435152934912,0.05043454406126615
51700,"Newport News city, Virginia",0.613835660928873,0.5108469964917305,29837,0.42133936500134417,0.0691095500100771
51710,"Norfolk city, Virginia",0.47692943683022226,0.5660701956922798,26694,0.4645721528830401,0.07716201633077158
51041,"Chesterfield County, Virginia",0.8218855151014487,0.2422401997263365,39276,0.4308718439328718,0.04993634951176592
47009,"Blount County, Tennessee",0.6578081948271265,0.24584132761041994,28221,0.3336101452345591,0.07202637993692709
47093,"Knox County, Tennessee",0.6261188500506729,0.35729957986109256,29660,0.49656881429062916,0.03837021945036127
