GEOID,NAME,pct_voted,pct_rental,median_incomeE
19175,"Union County, Iowa",0.6547051974171695,0.29598145285935085,27896
19195,"Worth County, Iowa",0.753025396284302,0.22414880201765447,32311
19159,"Ringgold County, Iowa",0.7299623453469607,0.22780314561136478,29532
19001,"Adair County, Iowa",0.7622262773722628,0.256875,31886
19037,"Chickasaw County, Iowa",0.7269239201929402,0.19331142470520007,32338
19039,"Clarke County, Iowa",0.6949404761904762,0.2957637997432606,30386
19059,"Dickinson County, Iowa",0.8196530106429508,0.20614142402740396,34232
19103,"Johnson County, Iowa",0.7776293946897402,0.4150742381709338,30486
19107,"Keokuk County, Iowa",0.6800461656835086,0.21597633136094674,28824
19171,"Tama County, Iowa",0.7205542725173211,0.24205704152504803,30623
19179,"Wapello County, Iowa",0.6105448154657294,0.28478696222636557,27905
19069,"Franklin County, Iowa",0.6839088121583788,0.25333969465648853,31147
19027,"Carroll County, Iowa",0.7471491661723024,0.24169149667659867,31396
19031,"Cedar County, Iowa",0.7596167494677076,0.18779596806927343,35486
19067,"Floyd County, Iowa",0.6635274679884345,0.28784586411705054,28660
19073,"Greene County, Iowa",0.7383559643743612,0.2659279778393352,28990
19115,"Louisa County, Iowa",0.6660004996252811,0.2309111880046136,30556
19119,"Lyon County, Iowa",0.8257730718325111,0.14643799472295516,32845
13291,"Union County, Georgia",0.8150437378869625,0.2277532587498717,25320
37017,"Bladen County, North Carolina",0.6740268429960247,0.286300968025814,22298
37031,"Carteret County, North Carolina",0.7654177124417354,0.27440766257771804,29053
37015,"Bertie County, North Carolina",0.6192819736260963,0.25565811101277025,19215
37117,"Martin County, North Carolina",0.7014599765061252,0.3202175303902751,22952
37143,"Perquimans County, North Carolina",0.6949577490946235,0.24646226415094338,25800
37157,"Rockingham County, North Carolina",0.6778918413067522,0.3043757355301166,24465
37029,"Camden County, North Carolina",0.7378532473971244,0.18103229087210782,33651
37071,"Gaston County, North Carolina",0.7071970021675504,0.3472980235266018,27099
37125,"Moore County, North Carolina",0.7849070311869333,0.24303759322970292,31217
37167,"Stanly County, North Carolina",0.7200534645903169,0.25617178124464257,26826
37199,"Yancey County, North Carolina",0.8057921635434412,0.266711051930759,25083
37037,"Chatham County, North Carolina",0.9180535353344541,0.236489511934695,32024
37101,"Johnston County, North Carolina",0.8208536045997347,0.27015427444611995,30254
37145,"Person County, North Carolina",0.7248228828709528,0.23553095118268746,28355
37009,"Ashe County, North Carolina",0.7384543544244688,0.2414139721896465,24071
37107,"Lenoir County, North Carolina",0.6712108682811577,0.40651460169345083,22957
37133,"Onslow County, North Carolina",0.49884671694152094,0.4694498804087845,25209
37161,"Rutherford County, North Carolina",0.6611806729144262,0.2846381591275344,23142
37197,"Yadkin County, North Carolina",0.7045157183775946,0.23753646677471638,26335
37023,"Burke County, North Carolina",0.6298916804361028,0.26063829787234044,23880
38097,"Traill County, North Dakota",0.6739449242300798,0.28524977830328113,35748
38021,"Dickey County, North Dakota",0.6540744738262277,0.25719679093912223,33423
38101,"Ward County, North Dakota",0.5572961881461606,0.4049580931499098,37158
38067,"Pembina County, North Dakota",0.6161672216056234,0.2298923369221026,32468
38041,"Hettinger County, North Dakota",0.6517635370094387,0.1929170549860205,28770
38017,"Cass County, North Dakota",0.6596171977402863,0.47871260366810386,34981
38029,"Emmons County, North Dakota",0.756115920210764,0.14132492113564668,31352
38077,"Richland County, North Dakota",0.6140061306295685,0.2912793271359008,31407
38001,"Adams County, North Dakota",0.7206132879045997,0.2647342995169082,31453
38027,"Eddy County, North Dakota",0.7009449694274597,0.2900188323917137,31143
38057,"Mercer County, North Dakota",0.7208943716268311,0.17336209220814236,37940
38073,"Ransom County, North Dakota",0.5998533365925202,0.2905946857865879,32396
38085,"Sioux County, North Dakota",0.42372275812790283,0.5656474820143885,21213
38033,"Golden Valley County, North Dakota",0.7149825783972126,0.3004750593824228,32500
38095,"Towner County, North Dakota",0.7224615384615385,0.26937618147448017,33801
38023,"Divide County, North Dakota",0.6511375947995667,0.2761545711592837,35417
38081,"Sargent County, North Dakota",0.6827176781002638,0.2719957081545064,40227
39105,"Meigs County, Ohio",0.6063676633444075,0.21381978993919293,23034
39021,"Champaign County, Ohio",0.6660663665165917,0.2683554324163863,30835
39057,"Greene County, Ohio",0.68869258499596,0.33912566306932507,32287
39087,"Lawrence County, Ohio",0.601750032091053,0.27759355755566084,24733
39115,"Morgan County, Ohio",0.5942028985507246,0.23297314996725607,22096
39175,"Wyandot County, Ohio",0.6804875134424663,0.25933267261314835,31446
39043,"Erie County, Ohio",0.6843864531016696,0.30753936439726776,29836
39091,"Logan County, Ohio",0.67908517625178,0.25823205011511485,31536
39153,"Summit County, Ohio",0.676047069939644,0.3419720014595552,30799
16059,"Lemhi County, Idaho",0.7574740207833733,0.2236180904522613,22472
16075,"Payette County, Idaho",0.7064306267984486,0.2734339792699414,27032
16009,"Benewah County, Idaho",0.7068941009239517,0.2671152720889409,23285
16017,"Bonner County, Idaho",0.7930774363884295,0.24337115812282603,25310
16033,"Clark County, Idaho",0.7994858611825193,0.3758620689655172,23424
16037,"Custer County, Idaho",0.7872951997700489,0.213641488162345,19388
16039,"Elmore County, Idaho",0.5455760491847099,0.40194229681312466,26809
16043,"Fremont County, Idaho",0.7457269700332964,0.18794570968484012,24360
16065,"Madison County, Idaho",0.6253471714661599,0.5540123456790124,12911
16079,"Shoshone County, Idaho",0.6058693910256411,0.3004024881083059,21338
16049,"Idaho County, Idaho",0.7312466681897799,0.2331824566879975,21757
16081,"Teton County, Idaho",0.7991689750692521,0.22255192878338279,33984
16077,"Power County, Idaho",0.6703009158307893,0.2559817698442841,26383
16087,"Washington County, Idaho",0.7350756533700138,0.2745972738537794,21188
17067,"Hancock County, Illinois",0.6644713547199207,0.18612498312862735,29026
17119,"Madison County, Illinois",0.6721313885784862,0.286357852107116,31555
17063,"Grundy County, Illinois",0.7214563736620175,0.287355153486481,40057
17091,"Kankakee County, Illinois",0.6061290675217724,0.3197306261935873,27619
17131,"Mercer County, Illinois",0.7290539432693884,0.2096378146101903,31234
17043,"DuPage County, Illinois",0.7463046608657125,0.2663109591558705,41943
17003,"Alexander County, Illinois",0.5456440183409754,0.2627669452181987,21845
17129,"Menard County, Illinois",0.722645248774382,0.21915959907478796,40057
17099,"LaSalle County, Illinois",0.637403808413716,0.28198248142809623,29484
17031,"Cook County, Illinois",0.6555682976950346,0.4307695116088977,32955
17115,"Macon County, Illinois",0.6088510848126233,0.3159273091637821,28225
17177,"Stephenson County, Illinois",0.6308621133651893,0.30082577638178226,27178
17191,"Wayne County, Illinois",0.6726912405866032,0.23400936037441497,28537
17203,"Woodford County, Illinois",0.7337213283122218,0.18221946341126974,35400
17055,"Franklin County, Illinois",0.6170818976941426,0.25777640899291654,24243
17109,"McDonough County, Illinois",0.4980540014594989,0.33651823281907434,21047
17111,"McHenry County, Illinois",0.7375358914121639,0.2060860981921336,39390
20071,"Greeley County, Kansas",0.7874692874692875,0.3699421965317919,30542
20051,"Ellis County, Kansas",0.6263616557734205,0.38834026334026334,26676
20107,"Linn County, Kansas",0.6762262128115787,0.2250389148321103,27113
20175,"Seward County, Kansas",0.4830732731088603,0.33287802212812456,27166
20091,"Johnson County, Kansas",0.8249146490096434,0.30771418072373485,43408
20121,"Miami County, Kansas",0.719090763309814,0.20771328398909233,36073
20207,"Woodson County, Kansas",0.625910931174089,0.22942817294281728,22845
20135,"Ness County, Kansas",0.7014371812702828,0.16627265563435775,30362
20011,"Bourbon County, Kansas",0.6154129793510325,0.28601845280340665,23767
20097,"Kiowa County, Kansas",0.6266810112963959,0.29441624365482233,27866
20177,"Shawnee County, Kansas",0.6500838626928652,0.35572252895512474,31826
20019,"Chautauqua County, Kansas",0.6372472783825817,0.22321428571428573,22456
20155,"Reno County, Kansas",0.5889507187723958,0.3071479971216119,26565
20043,"Doniphan County, Kansas",0.6003561022984785,0.27971109652002624,25274
20081,"Haskell County, Kansas",0.5807248764415156,0.23787878787878788,28841
20171,"Scott County, Kansas",0.6966558153299793,0.30045754956786985,30737
20013,"Brown County, Kansas",0.6251398210290827,0.2977789256198347,26031
20147,"Phillips County, Kansas",0.6826215022091311,0.24265975820379965,26056
20039,"Decatur County, Kansas",0.6657777777777778,0.26282940360610263,28254
21079,"Garrard County, Kentucky",0.6500597550044817,0.1759618252311363,25436
21037,"Campbell County, Kentucky",0.6758237956184175,0.302672399716976,32375
21063,"Elliott County, Kentucky",0.48921920940868996,0.24653190646056283,16880
21123,"Larue County, Kentucky",0.679289170078154,0.25918829472217386,23997
21167,"Mercer County, Kentucky",0.7103510895883777,0.2773492286115007,27340
21207,"Russell County, Kentucky",0.6620991037700911,0.25874024848309735,21066
21229,"Washington County, Kentucky",0.6892999556933983,0.250382012660991,26102
21009,"Barren County, Kentucky",0.6117313323572474,0.33317583131533873,22266
21091,"Hancock County, Kentucky",0.7084169884169884,0.20809423135004532,29008
21093,"Hardin County, Kentucky",0.607924973604124,0.38517504682322434,30512
21149,"McLean County, Kentucky",0.6786829406755606,0.2158046731425571,29536
21197,"Powell County, Kentucky",0.5951351351351352,0.309643605870021,21237
21033,"Caldwell County, Kentucky",0.6583367472347399,0.23629672670927754,26292
21019,"Boyd County, Kentucky",0.5831187640811072,0.31241076331685885,25178
21067,"Fayette County, Kentucky",0.651005309055244,0.4556493866732417,30181
21115,"Johnson County, Kentucky",0.585108215167346,0.28098491988689916,20254
21175,"Morgan County, Kentucky",0.5157472978009691,0.25344295991778004,20952
21199,"Pulaski County, Kentucky",0.6392548749341225,0.3101853681672661,21765
21001,"Adair County, Kentucky",0.5753775443204202,0.23878457789881039,19277
21025,"Breathitt County, Kentucky",0.5490253127727669,0.28984695782008213,15934
21099,"Hart County, Kentucky",0.5993697629449258,0.25874030744116444,21428
21223,"Trimble County, Kentucky",0.6531075154997732,0.22898799313893653,27088
21105,"Hickman County, Kentucky",0.6041208791208791,0.1718576195773081,23460
21143,"Lyon County, Kentucky",0.6005681818181818,0.20642064206420643,23580
21135,"Lewis County, Kentucky",0.5655099490531578,0.260250569476082,20316
21239,"Woodford County, Kentucky",0.7819359481827995,0.29299855142443265,31738
21131,"Leslie County, Kentucky",0.5966761751209227,0.18621197252208047,17902
21127,"Lawrence County, Kentucky",0.5845028994033112,0.25069156293222683,19610
21145,"McCracken County, Kentucky",0.6644268696358844,0.34932146190852303,26221
46015,"Brule County, South Dakota",0.6363404037822642,0.38323621694307486,28873
46053,"Gregory County, South Dakota",0.706066291432145,0.28369565217391307,25806
46099,"Minnehaha County, South Dakota",0.689169720901416,0.3680469675470912,33737
46025,"Clark County, South Dakota",0.6923652694610778,0.20633893919793014,24856
46077,"Kingsbury County, South Dakota",0.7253980683894544,0.20491443615620886,33683
46027,"Clay County, South Dakota",0.5094778254649499,0.46283202751767627,20563
46041,"Dewey County, South Dakota",0.5361330788110171,0.3894609327680194,25887
46065,"Hughes County, South Dakota",0.6535551060163333,0.31246648793565684,37626
46111,"Sanborn County, South Dakota",0.6612723214285714,0.26732673267326734,30921
46059,"Hand County, South Dakota",0.7242603550295857,0.3169761273209549,31679
46135,"Yankton County, South Dakota",0.614985330625141,0.34822657490735837,30126
46005,"Beadle County, South Dakota",0.5911671397562197,0.3425962683604605,29818
46035,"Davison County, South Dakota",0.5547972174826092,0.40300230946882215,30801
46073,"Jerauld County, South Dakota",0.6436340371081254,0.2736156351791531,28438
46117,"Stanley County, South Dakota",0.7093173035637613,0.2113095238095238,36029
46107,"Potter County, South Dakota",0.7722439843312815,0.21181262729124237,28774
46023,"Charles Mix County, South Dakota",0.5765889346136259,0.2912192040429564,25353
46091,"Marshall County, South Dakota",0.6242476354256233,0.2621462893753337,32424
46105,"Perkins County, South Dakota",0.7375165709235528,0.27414330218068533,29757
21235,"Whitley County, Kentucky",0.5716041565793885,0.31204437400950874,18714
21071,"Floyd County, Kentucky",0.5735985406581071,0.30093333333333333,18188
21117,"Kenton County, Kentucky",0.6687789660593128,0.33866429040427726,32892
21153,"Magoffin County, Kentucky",0.5652309289050337,0.2747011952191235,16946
21205,"Rowan County, Kentucky",0.5131109070503009,0.40160037110054503,18303
21217,"Taylor County, Kentucky",0.6422630660232057,0.3973825707618951,21871
21039,"Carlisle County, Kentucky",0.71529284164859,0.18282828282828284,25721
21065,"Estill County, Kentucky",0.5866834170854272,0.2785961083833424,18707
22079,"Rapides Parish, Louisiana",0.6085558622543394,0.3828988615739977,25418
22105,"Tangipahoa Parish, Louisiana",0.5879336011583091,0.3100405487740824,23823
22123,"West Carroll Parish, Louisiana",0.5962469019237578,0.23114593535749264,20905
22021,"Caldwell Parish, Louisiana",0.6274871524575043,0.234924965893588,20612
22035,"East Carroll Parish, Louisiana",0.522367515485203,0.4840451644575356,17979
22039,"Evangeline Parish, Louisiana",0.6372281485156702,0.34480775550443643,19039
22087,"St. Bernard Parish, Louisiana",0.540267531910986,0.32289236921026326,24209
22121,"West Baton Rouge Parish, Louisiana",0.7173680728716096,0.26941823084102456,32875
22081,"Red River Parish, Louisiana",0.6405208494807006,0.2636417556346382,18209
22069,"Natchitoches Parish, Louisiana",0.5648094441980279,0.5617709257111672,18151
22025,"Catahoula Parish, Louisiana",0.6381190069617759,0.19768133174791913,23795
22041,"Franklin Parish, Louisiana",0.6467496174063477,0.27253132156809917,20588
22007,"Assumption Parish, Louisiana",0.6469165659008465,0.21854536950420955,24504
22113,"Vermilion Parish, Louisiana",0.625864675431765,0.228244136557095,26353
22029,"Concordia Parish, Louisiana",0.5954404424659382,0.3385925719072885,20415
23017,"Oxford County, Maine",0.7282714054927302,0.19195800918549066,24424
23019,"Penobscot County, Maine",0.7055050906320902,0.30621339854559493,25832
23001,"Androscoggin County, Maine",0.7169809041827208,0.35658557966250276,30206
23005,"Cumberland County, Maine",0.8482374029077873,0.30723450813965053,35560
23031,"York County, Maine",0.8034457388105457,0.26124668870290924,32822
23025,"Somerset County, Maine",0.689430854089886,0.2387786689179682,22511
24047,"Worcester County, Maryland",0.76092489435267,0.24930961111865635,31891
24041,"Talbot County, Maryland",0.7748995087092452,0.29704029478188515,36755
25001,"Barnstable County, Massachusetts",0.8718057897129311,0.20181716018362436,36031
25003,"Berkshire County, Massachusetts",0.7041826512691202,0.30804736102749347,30873
25023,"Plymouth County, Massachusetts",0.7860794072909014,0.23511149045129628,39644
25021,"Norfolk County, Massachusetts",0.812896642150416,0.31079155672823217,46624
25019,"Nantucket County, Massachusetts",0.9113263785394933,0.2946404524643146,44630
26005,"Allegan County, Michigan",0.7807619801242814,0.17429058411645476,30827
26003,"Alger County, Michigan",0.6641626732288564,0.15962753574991687,22430
26127,"Oceana County, Michigan",0.7357681038091252,0.17428121307601419,24491
26035,"Clare County, Michigan",0.6656989818865764,0.17091564882367408,21058
26073,"Isabella County, Michigan",0.5151998038734984,0.37863292776587576,18007
26157,"Tuscola County, Michigan",0.7046955772544514,0.1757358681177389,25806
26007,"Alpena County, Michigan",0.7369815418023887,0.22051442910915936,24584
26111,"Midland County, Michigan",0.7712539475544802,0.23398344980847394,30833
26135,"Oscoda County, Michigan",0.7352541861517574,0.14739884393063585,24163
26037,"Clinton County, Michigan",0.804630313612249,0.20011437029063509,35099
26057,"Gratiot County, Michigan",0.5870599429115129,0.25693382108413704,25803
26091,"Lenawee County, Michigan",0.7001652849197187,0.22472291041856826,28228
26117,"Montcalm County, Michigan",0.6578273254503351,0.2190440346255175,25605
26147,"St. Clair County, Michigan",0.7420147816204976,0.22676946800308403,28654
26161,"Washtenaw County, Michigan",0.7856746110980015,0.388778363835888,33914
26027,"Cass County, Michigan",0.6495701082782032,0.19981921118987583,29198
26143,"Roscommon County, Michigan",0.7469783635911464,0.1797288805099201,22948
26023,"Branch County, Michigan",0.6336120452932646,0.2577777777777778,27280
26075,"Jackson County, Michigan",0.6586810250729053,0.2652859800986975,28006
26099,"Macomb County, Michigan",0.7546411585528777,0.266724787963118,31619
26013,"Baraga County, Michigan",0.5888013998250219,0.19729642742195044,25371
26045,"Eaton County, Michigan",0.7623488978430908,0.27724820143884893,33721
13293,"Upson County, Georgia",0.6491448692152918,0.3243056923379949,23152
13303,"Washington County, Georgia",0.5970460140124977,0.33399973343995737,22101
13311,"White County, Georgia",0.6321628194734821,0.24138520735356991,27752
13225,"Peach County, Georgia",0.6093947342854367,0.34609313338595105,23739
13223,"Paulding County, Georgia",0.751899893447459,0.24227471434736111,33102
13229,"Pierce County, Georgia",0.643024660649563,0.22517026106696936,21531
13231,"Pike County, Georgia",0.7722230226192192,0.16034510825329643,32228
13245,"Richmond County, Georgia",0.572590462528542,0.4735714285714286,22300
13251,"Screven County, Georgia",0.6077388593434806,0.2652020400156924,23234
13267,"Tattnall County, Georgia",0.42586520947176687,0.32847955345225094,19892
13019,"Berrien County, Georgia",0.5494216987156745,0.3578118637165739,24287
17135,"Montgomery County, Illinois",0.5985175495966862,0.23633049817739976,27335
17195,"Whiteside County, Illinois",0.6431038128127423,0.25147288164962744,27944
17001,"Adams County, Illinois",0.6582827747344446,0.2815727353201534,30499
17027,"Clinton County, Illinois",0.6539314344192393,0.20351146101860237,34187
17037,"DeKalb County, Illinois",0.6146619198786741,0.42969855832241155,28262
17047,"Edwards County, Illinois",0.6802748585286985,0.19798052650558962,29449
17079,"Jasper County, Illinois",0.7624777792971421,0.21126381029372138,26881
17081,"Jefferson County, Illinois",0.5949475267493932,0.2675342008675342,26679
17183,"Vermilion County, Illinois",0.5425871843325889,0.3044846072357228,27550
17197,"Will County, Illinois",0.7194888805031971,0.18723474714376595,37319
17199,"Williamson County, Illinois",0.6486575046741582,0.2989381775130415,27489
17023,"Clark County, Illinois",0.6988375010454128,0.23407738095238095,31515
17041,"Douglas County, Illinois",0.6093020012551426,0.2600814396427164,30459
17049,"Effingham County, Illinois",0.7412062256809339,0.24609065359948115,30369
17057,"Fulton County, Illinois",0.5994321245013119,0.21714490674318507,26843
17061,"Greene County, Illinois",0.601061776061776,0.22448979591836735,25938
17065,"Hamilton County, Illinois",0.6797416509136736,0.19970588235294118,28482
17069,"Hardin County, Illinois",0.663597298956415,0.18048422597212033,23420
17073,"Henry County, Illinois",0.680009549578227,0.21353746978243351,31155
17087,"Johnson County, Illinois",0.6384012694634533,0.15849407390192888,28494
17095,"Knox County, Illinois",0.5869686517195901,0.33283365570599616,25366
17105,"Livingston County, Illinois",0.6172369177688327,0.2718948766338156,29147
17171,"Scott County, Illinois",0.7041420118343196,0.20061887570912842,30248
17179,"Tazewell County, Illinois",0.679424989914693,0.23596912932161868,33800
17187,"Warren County, Illinois",0.620313725490196,0.2569221801224133,26774
18061,"Harrison County, Indiana",0.6601853060159206,0.1701034506699993,29102
18091,"LaPorte County, Indiana",0.5812122709782187,0.2765863519133809,28152
18169,"Wabash County, Indiana",0.5909588485708493,0.2601461670035764,27759
18073,"Jasper County, Indiana",0.618851475645845,0.23394239208489587,30626
18101,"Martin County, Indiana",0.6486759142496847,0.21805588727012182,30664
18127,"Porter County, Indiana",0.6714660498618399,0.24928313467768184,33572
18137,"Ripley County, Indiana",0.6670250058424866,0.2410844250363901,28891
18147,"Spencer County, Indiana",0.6833989084909252,0.18149378614494893,30798
18159,"Tipton County, Indiana",0.6812153768675507,0.1828732747804266,33733
18167,"Vigo County, Indiana",0.5223277938198679,0.3819117016716674,23583
18173,"Warrick County, Indiana",0.7314062094612125,0.21493840254548421,35851
18033,"DeKalb County, Indiana",0.6095462873823795,0.23927147193619427,30167
18087,"LaGrange County, Indiana",0.4098916772676458,0.17858012170385396,30961
18139,"Rush County, Indiana",0.62017200938233,0.2863356832158392,30705
18011,"Boone County, Indiana",0.8249983936947163,0.22864430056896212,41956
26053,"Gogebic County, Michigan",0.6536454214771469,0.22538552787663108,22865
27093,"Meeker County, Minnesota",0.783744641408875,0.19611249864263222,31707
27131,"Rice County, Minnesota",0.7369181844463718,0.2602477722234297,31174
27125,"Red Lake County, Minnesota",0.7288416860272154,0.16417016177351706,32688
27027,"Clay County, Minnesota",0.6905496294392324,0.3250697750779839,32368
27045,"Fillmore County, Minnesota",0.7754359072619276,0.19185236768802227,32371
27119,"Polk County, Minnesota",0.6676085281274081,0.27058169103623647,31715
27143,"Sibley County, Minnesota",0.7812182271929013,0.20892057701873654,33260
27165,"Watonwan County, Minnesota",0.7001884760366182,0.23109048723897913,30366
27011,"Big Stone County, Minnesota",0.7575140091696383,0.27067014795474326,28857
27021,"Cass County, Minnesota",0.7958659704090514,0.18505013673655424,28473
27057,"Hubbard County, Minnesota",0.7898744973802851,0.1880755064456722,28734
27091,"Martin County, Minnesota",0.7127873098089996,0.26178787532823383,31103
27105,"Nobles County, Minnesota",0.6605775790191768,0.2932901780156853,30221
27141,"Sherburne County, Minnesota",0.8172826805790285,0.1635720052164193,39364
27019,"Carver County, Minnesota",0.913497143643747,0.18090547967568155,45984
27085,"McLeod County, Minnesota",0.7775714126518332,0.22346064972135382,33379
27123,"Ramsey County, Minnesota",0.7702098204178713,0.4056055452705903,33150
27169,"Winona County, Minnesota",0.6703754872452756,0.29570003086102253,27433
27039,"Dodge County, Minnesota",0.818633707261369,0.16064981949458484,39182
27035,"Crow Wing County, Minnesota",0.8035082104926295,0.23460104399701714,30326
27171,"Wright County, Minnesota",0.8668573712218413,0.18432071638820943,40495
27081,"Lincoln County, Minnesota",0.7195657195657196,0.21191247974068073,30744
27095,"Mille Lacs County, Minnesota",0.7542103101252824,0.2490974729241877,28194
27017,"Carlton County, Minnesota",0.7432314091804715,0.20186586351281863,31007
27065,"Kanabec County, Minnesota",0.7340163608927012,0.1518869389656779,29092
01115,"St. Clair County, Alabama",0.6609211641706697,0.20105506305406418,28940
01043,"Cullman County, Alabama",0.6643859537719076,0.25191725204614296,24163
01069,"Houston County, Alabama",0.5834049327807541,0.3429574419373712,25191
01125,"Tuscaloosa County, Alabama",0.5676657412478674,0.36253984902223263,25278
01031,"Coffee County, Alabama",0.5798365264473136,0.3425516964464967,28172
01021,"Chilton County, Alabama",0.5976662849360859,0.25503633248655994,24132
01037,"Coosa County, Alabama",0.6151341641405637,0.20758928571428573,20110
01055,"Etowah County, Alabama",0.6043431465653688,0.27412562272096963,23677
01075,"Lamar County, Alabama",0.6680598123897094,0.24368169398907105,21355
01013,"Butler County, Alabama",0.6198066370525216,0.30049185367353215,19685
01127,"Walker County, Alabama",0.631482982171799,0.22750709460809784,24078
01063,"Greene County, Alabama",0.7422664386755791,0.3293798712300915,16949
01011,"Bullock County, Alabama",0.5681034482758621,0.2888383981823346,21571
01017,"Chambers County, Alabama",0.5840051965916473,0.32540154669839383,22754
04019,"Pima County, Arizona",0.6970794559962707,0.3682916645047796,27279
04007,"Gila County, Arizona",0.6594669336766319,0.24442925495557075,24681
04003,"Cochise County, Arizona",0.6510340370529945,0.31070709487072146,25573
04001,"Apache County, Arizona",0.6834159137277761,0.2110988642353956,20596
04027,"Yuma County, Arizona",0.5483916533913002,0.32901036964075625,24291
04017,"Navajo County, Arizona",0.6619313096181879,0.31217490711631896,21256
05021,"Clay County, Arkansas",0.44646395038332326,0.3258845437616387,21479
05043,"Drew County, Arkansas",0.48661594815440967,0.32304038004750596,24236
05121,"Randolph County, Arkansas",0.5076005961251863,0.28280081577158395,21347
05009,"Boone County, Arkansas",0.5972639073078803,0.28209392044698683,23999
05079,"Lincoln County, Arkansas",0.3451193444959031,0.22873045322024915,21875
05035,"Crittenden County, Arkansas",0.4706542056074766,0.42560553633217996,23938
05045,"Faulkner County, Arkansas",0.5885826133033426,0.3768704430734717,27130
13295,"Walker County, Georgia",0.5490423462516834,0.28161693936477383,23631
13135,"Gwinnett County, Georgia",0.753989797777373,0.33734019704769375,32482
13013,"Barrow County, Georgia",0.6835322109665093,0.24367990876259266,28741
13049,"Charlton County, Georgia",0.48286802030456855,0.28653061224489795,21198
13065,"Clinch County, Georgia",0.5940676208255549,0.2511102139685103,21190
13015,"Bartow County, Georgia",0.666644650806441,0.3370186302389242,29584
13097,"Douglas County, Georgia",0.6896802978430335,0.35678126334193994,30782
13131,"Grady County, Georgia",0.6112348004795342,0.3572679509632224,24093
13141,"Hancock County, Georgia",0.5771895787139689,0.2942165433759247,21759
13313,"Whitfield County, Georgia",0.5783947993892745,0.35429004462656827,26202
13193,"Macon County, Georgia",0.44022662889518416,0.36009369676320274,20249
13285,"Troup County, Georgia",0.5904000314366551,0.42618741976893454,24771
13145,"Harris County, Georgia",0.7575792026678794,0.12356038170450806,32702
13249,"Schley County, Georgia",0.5771182141045155,0.28487124463519314,27516
13321,"Worth County, Georgia",0.5891871311631449,0.345663584103974,25104
13093,"Dooly County, Georgia",0.37550311013538235,0.30418326693227093,21136
13109,"Evans County, Georgia",0.564535424697594,0.3199004975124378,22803
13307,"Webster County, Georgia",0.7088220295767466,0.16052631578947368,24180
13103,"Effingham County, Georgia",0.7257471264367816,0.24069525788777632,32482
13125,"Glascock County, Georgia",0.6782156777825898,0.2527075812274368,25696
13239,"Quitman County, Georgia",0.6393063583815028,0.2980997624703088,18741
13051,"Chatham County, Georgia",0.6157211487431296,0.4528682484710043,28791
13167,"Johnson County, Georgia",0.5246992577425135,0.327438844680224,21300
13173,"Lanier County, Georgia",0.46321243523316064,0.3559504577275175,21819
13195,"Madison County, Georgia",0.6814013959217189,0.25288533134772895,27236
13205,"Mitchell County, Georgia",0.5387713392642463,0.3781007266349286,22058
13277,"Tift County, Georgia",0.564147870976683,0.39996038034865294,24370
13233,"Polk County, Georgia",0.596244131455399,0.3541694374251895,24758
13263,"Talbot County, Georgia",0.674066985645933,0.21003915984336063,21681
13273,"Terrell County, Georgia",0.6745074079731175,0.44983818770226536,20089
13275,"Thomas County, Georgia",0.6565222616114883,0.3876669508383063,25366
13319,"Wilkinson County, Georgia",0.702400235605949,0.247723704866562,22110
13221,"Oglethorpe County, Georgia",0.7092637822749477,0.22810122102282782,24739
13243,"Randolph County, Georgia",0.5928640308582449,0.4281237759498629,16983
13299,"Ware County, Georgia",0.5265071415321833,0.3640309628879404,23597
13305,"Wayne County, Georgia",0.5819821461104027,0.36490384615384613,22399
13315,"Wilcox County, Georgia",0.4760591990713871,0.23883495145631067,20837
13009,"Baldwin County, Georgia",0.5083560804412011,0.415230683713174,22750
13031,"Bulloch County, Georgia",0.5060216645360963,0.4608949771689498,21375
13061,"Clay County, Georgia",0.6053186998733643,0.27053140096618356,15701
13101,"Echols County, Georgia",0.4856757667677789,0.3222293401665599,24410
13089,"DeKalb County, Georgia",0.7206290471785384,0.4536036482601368,32501
13143,"Haralson County, Georgia",0.6452898550724637,0.3161914912514433,25884
13163,"Jefferson County, Georgia",0.6513808387316741,0.368114406779661,19890
13181,"Lincoln County, Georgia",0.7372760424924687,0.25007194244604314,24732
13213,"Murray County, Georgia",0.553262628078375,0.3037886687521724,25683
13235,"Pulaski County, Georgia",0.43800582712852054,0.3572009764035802,21508
13241,"Rabun County, Georgia",0.7221132075471698,0.25743020114079856,22523
13281,"Towns County, Georgia",0.7895309716999802,0.21743568803593302,21497
13283,"Treutlen County, Georgia",0.5901419255849636,0.3309236947791165,19712
13155,"Irwin County, Georgia",0.5765666067229216,0.26404325623310304,21059
13001,"Appling County, Georgia",0.6269071777527245,0.23587740384615385,22607
39149,"Shelby County, Ohio",0.6992608178068159,0.2881556319862425,31569
39171,"Williams County, Ohio",0.6600254795102272,0.2299536116633532,28748
39029,"Columbiana County, Ohio",0.6110668545866781,0.26484820762212,25791
39051,"Fulton County, Ohio",0.7149585531273549,0.2093784078516903,30572
39053,"Gallia County, Ohio",0.5995134031368119,0.25517777010700726,24975
39099,"Mahoning County, Ohio",0.6536413834784759,0.3131753188723698,25689
39145,"Scioto County, Ohio",0.5414167694413002,0.3238663004889812,23011
39117,"Morrow County, Ohio",0.6873347484452389,0.18186039312799876,30734
